name,anime_debut,manga_debut,affiliation,origin,aliases,height,bounty,dfname,dftype,haoshoku,kenbunshoku,busoshoku,image
Charlotte Broyé,864.0,832.0,Charlotte Family,Grand Line ,,,0,,,False,False,False,https://static.wikia.nocookie.net/onepiece/images/6/6f/Charlotte_Broy%C3%A9_Portrait.png/revision/latest?cb=20190806084200
Charlotte Cinnamon,860.0,830.0,Charlotte Family,Grand Line ,,,0,,,False,False,False,https://static.wikia.nocookie.net/onepiece/images/4/4d/Charlotte_Cinnamon_Portrait.png/revision/latest?cb=20190106035821
Charlotte Chiboust,894.0,869.0,Charlotte Family,,,,0,,,False,False,False,https://static.wikia.nocookie.net/onepiece/images/f/fb/Charlotte_Chiboust_Portrait.png/revision/latest?cb=20190210060544
Charlotte Cadenza,845.0,809.0,Charlotte Family,,,,0,,,False,False,True,https://static.wikia.nocookie.net/onepiece/images/d/d5/Charlotte_Cadenza_Portrait.png/revision/latest?cb=20190806073208
Charlotte Cabaletta,845.0,809.0,Charlotte Family,,,,0,,,False,False,False,https://static.wikia.nocookie.net/onepiece/images/d/d8/Charlotte_Cabaletta_Portrait.png/revision/latest?cb=20180704032709
Charlotte Chiffon,825.0,783.0,Fire Tank Pirates,Grand Line ,,215.0,0,,,False,False,False,https://static.wikia.nocookie.net/onepiece/images/c/c9/Charlotte_Chiffon_Portrait.png/revision/latest?cb=20180705060839
Charlotte Brûlée,831.0,791.0,Charlotte Family,Grand Line ,,350.0,0,Mira Mira no Mi,Paramecia,False,False,False,https://static.wikia.nocookie.net/onepiece/images/7/75/Charlotte_Br%C3%BBl%C3%A9e_Portrait.png/revision/latest?cb=20190806040800
Charlotte Brownie,845.0,809.0,Charlotte Family,,,,0,,,False,False,False,https://static.wikia.nocookie.net/onepiece/images/8/81/Charlotte_Brownie_Portrait.png/revision/latest?cb=20190807022200
Charlotte Bavarois,888.0,861.0,Charlotte Family,,,,0,,,False,False,False,https://static.wikia.nocookie.net/onepiece/images/1/13/Charlotte_Bavarois_Portrait.png/revision/latest?cb=20181224000748
Charlotte Basskarte,860.0,830.0,Charlotte Family,,,,0,,,False,False,False,https://static.wikia.nocookie.net/onepiece/images/2/26/Charlotte_Basskarte_Portrait.png/revision/latest?cb=20200228022534
Charlotte Anana,845.0,809.0,Charlotte Family,,,,0,,,False,False,False,https://static.wikia.nocookie.net/onepiece/images/9/9d/Charlotte_Anana_Portrait.png/revision/latest?cb=20171015032109
Charlotte Basans,862.0,832.0,Charlotte Family,,,,0,,,False,False,False,https://static.wikia.nocookie.net/onepiece/images/6/6c/Charlotte_Basans_Portrait.png/revision/latest?cb=20190806091142
Charlotte Anglais,845.0,809.0,Charlotte Family,,,,0,,,False,False,False,https://static.wikia.nocookie.net/onepiece/images/d/d0/Charlotte_Anglais_Portrait.png/revision/latest?cb=20171112035645
Charlotte Angel,860.0,830.0,Charlotte Family,Grand Line ,,,0,,,False,False,False,https://static.wikia.nocookie.net/onepiece/images/2/27/Charlotte_Angel_Portrait.png/revision/latest?cb=20190806004134
Charlotte Amande,827.0,786.0,Charlotte Family,,Demon Lady,,0,,,False,False,False,https://static.wikia.nocookie.net/onepiece/images/e/e7/Charlotte_Amande_Portrait.png/revision/latest?cb=20200320231449
Chap,823.0,777.0,Levely,,,,0,,,False,False,False,https://static.wikia.nocookie.net/onepiece/images/0/0c/Chap_Portrait.png/revision/latest?cb=20180526135756
Chao,738.0,671.0,Tontatta Kingdom,,,,0,,,False,False,False,https://static.wikia.nocookie.net/onepiece/images/e/e0/Chao_Portrait.png/revision/latest?cb=20190721162003
Chappe,668.0,593.0,Caesar Clown,,"Rope-Tugging"" Chappe",,0,,,False,False,False,https://static.wikia.nocookie.net/onepiece/images/0/07/Chappe_Portrait.png/revision/latest?cb=20150506210122
Charlotte Decuplets,845.0,809.0,Charlotte Family,,,,0,,,False,False,False,
Chaka,155.0,91.0,Arabasta Kingdom,Grand Line ,Chaka the Jackal,213.0,0,"Inu Inu no Mi, Model: Jackal",Zoan,False,False,False,https://static.wikia.nocookie.net/onepiece/images/2/21/Chaka_Portrait.png/revision/latest?cb=20200114021227
Charlos,499.0,393.0,World Government,Red Line ,,230.0,0,,,False,False,False,https://static.wikia.nocookie.net/onepiece/images/1/13/Charlos_Portrait.png/revision/latest?cb=20200426074427
Cezar,823.0,777.0,Levely,,,,0,,,False,False,False,https://static.wikia.nocookie.net/onepiece/images/6/62/Cezar_Portrait.png/revision/latest?cb=20190114060205
Chabo,69.0,31.0,Nojiko's mikan farm,East Blue ,,,0,,,False,False,False,https://static.wikia.nocookie.net/onepiece/images/8/8f/Chabo_Portrait.png/revision/latest?cb=20200112104551
CB Gallant,966.0,959.0,Roger Pirates,,,,0,,,False,False,False,https://static.wikia.nocookie.net/onepiece/images/c/c2/CB_Gallant_Portrait.png/revision/latest?cb=20210412131910
Cavendish,704.0,632.0,Beautiful Pirates,Grand Line ,"Hakuba,Cavendish of the White Horse,Pirate Prince"" (海賊貴公子, Kaizoku Kikōshi, Viz: ""Pirate Noble,FUNimation: ""Pirate Nobleman"")",208.0,330000000,,,False,True,True,https://static.wikia.nocookie.net/onepiece/images/2/21/Cavendish_Portrait.png/revision/latest?cb=20190721154802
Cerberus,444.0,339.0,Thriller Bark Pirates,,,,0,,,False,False,False,https://static.wikia.nocookie.net/onepiece/images/7/7c/Cerberus_Portrait.png/revision/latest?cb=20190818105013
Catarina Devon,575.0,484.0,Blackbeard Pirates,South Blue,Crescent Moon Hunter,361.0,0,"Inu Inu no Mi, Model: Kyubi no Kitsune",Zoan,False,False,False,https://static.wikia.nocookie.net/onepiece/images/a/a0/Catarina_Devon_Portrait.png/revision/latest?cb=20200112052136
Chadros Higelyges,581.0,490.0,"Caesar Clown (defected), Centaur Patrol Unit (defected)",Grand Line,"Brownbeard,Boss",691.0,0,,,False,False,False,https://static.wikia.nocookie.net/onepiece/images/d/da/Chadros_Higelyges_Portrait.png/revision/latest?cb=20190829093528
Catacombo,602.0,522.0,Marines,,,,0,,,False,False,False,https://static.wikia.nocookie.net/onepiece/images/7/71/Catacombo_Portrait.png/revision/latest?cb=20200504032421
Carne,45.0,21.0,Baratie,East Blue,,171.0,0,,,False,False,False,https://static.wikia.nocookie.net/onepiece/images/5/57/Carne_Portrait.png/revision/latest?cb=20200112104304
Carrot,804.0,753.0,"Mokomo Dukedom, Inuarashi Musketeer Squad",Grand Line ,,161.0,0,,,False,False,False,https://static.wikia.nocookie.net/onepiece/images/1/14/Carrot_Portrait.png/revision/latest?cb=20190516231328
Carmel,861.0,831.0,Underworld,West Blue,"Mother Carmel,Sister Carmel,Mountain Witch,Holy Mother",185.0,0,Soru Soru no Mi,Paramecia,False,False,False,https://static.wikia.nocookie.net/onepiece/images/c/c6/Carmel_Portrait.png/revision/latest?cb=20181019210611
Capone Pez,834.0,795.0,Fire Tank Pirates,,Gang,,0,,,False,False,False,https://static.wikia.nocookie.net/onepiece/images/f/f1/Capone_Pez_Portrait.png/revision/latest?cb=20181121041924
Cands,569.0,,Ally of the Whitebeard Pirates,,,,0,,,False,False,False,https://static.wikia.nocookie.net/onepiece/images/6/68/Cands_Portrait.png/revision/latest?cb=20191208102236
Candy,510.0,,Candy Pirates,Grand Line,,,0,,,False,False,False,https://static.wikia.nocookie.net/onepiece/images/2/2b/Candy_Portrait.png/revision/latest?cb=20200509123200
Candre,557.0,466.0,Marines,,,,0,,,False,False,False,https://static.wikia.nocookie.net/onepiece/images/5/56/Candre_Portrait.png/revision/latest?cb=20191007064541
Capote,306.0,209.0,Foxy Pirates,,,,0,,,False,False,False,https://static.wikia.nocookie.net/onepiece/images/a/a5/Capote_Portrait.png/revision/latest?cb=20200607140717
Camel,695.0,621.0,Blackbeard Pirates,,,,0,,,False,False,False,https://static.wikia.nocookie.net/onepiece/images/c/c6/Camel_Portrait.png/revision/latest?cb=20200725132949
Cancer,96.0,151.0,Marines,,,,0,,,False,False,False,https://static.wikia.nocookie.net/onepiece/images/3/32/Cancer_Portrait.png/revision/latest?cb=20191007061307
Capone Bege,498.0,392.0,Fire Tank Pirates,West Blue,Gang,166.0,350000000,Shiro Shiro no Mi,Paramecia,False,False,False,https://static.wikia.nocookie.net/onepiece/images/2/2a/Capone_Bege_Portrait.png/revision/latest?cb=20180408130723
Caimanlady,1004.0,1020.0,Beasts Pirates,,,,0,,Zoan,False,False,False,https://static.wikia.nocookie.net/onepiece/images/0/0b/Caimanlady_Portrait.png/revision/latest?cb=20220530200452
Camie,195.0,385.0,"Takoyaki 8, Mermaid Cafe",Grand Line ,,197.0,0,,,False,False,False,https://static.wikia.nocookie.net/onepiece/images/c/c7/Camie_Portrait.png/revision/latest?cb=20200509144233
Cabaji,9.0,7.0,Cross Guild,East Blue,Cabaji the Acrobat,208.0,0,,,False,False,False,https://static.wikia.nocookie.net/onepiece/images/3/3f/Cabaji_Portrait.png/revision/latest?cb=20200421022459
Byron,501.0,395.0,,West Blue,,192.0,0,,,False,False,False,https://static.wikia.nocookie.net/onepiece/images/f/f6/Byron_Portrait.png/revision/latest?cb=20200504030705
Bushon,361.0,251.0,,,,,0,,,False,False,False,https://static.wikia.nocookie.net/onepiece/images/4/4d/Bushon_Portrait.png/revision/latest?cb=20200629105905
Bunny Joe,546.0,455.0,Revolutionary Army,,,,0,,,False,False,False,https://static.wikia.nocookie.net/onepiece/images/4/41/Bunny_Joe_Portrait.png/revision/latest?cb=20190404035152
Caesar Clown,658.0,581.0,Germa Kingdom,Grand Line,"Cedar,Master",309.0,300000000,Gasu Gasu no Mi,Logia,False,False,False,https://static.wikia.nocookie.net/onepiece/images/b/b5/Caesar_Clown_Portrait.png/revision/latest?cb=20190123073322
Busshiri,391.0,275.0,Ohara Archaeologists,,,,0,,,False,False,False,https://static.wikia.nocookie.net/onepiece/images/1/15/Busshiri_Portrait.png/revision/latest?cb=20200420081802
Bunbuku,911.0,894.0,,,,,0,"Inu Inu no Mi, Model: Tanuki",Zoan,False,False,False,https://static.wikia.nocookie.net/onepiece/images/c/c4/Bunbuku_Portrait.png/revision/latest?cb=20190721031709
Bulldog,1099.0,,,,,,0,,,False,False,False,https://static.wikia.nocookie.net/onepiece/images/1/1d/Bulldog_Portrait.png/revision/latest?cb=20231126152132
Bungo,928.0,921.0,,,,,0,,,False,False,False,https://static.wikia.nocookie.net/onepiece/images/b/b6/Bungo_Portrait.png/revision/latest?cb=20200816082225
Building Snake,41.0,4.0,Red Hair Pirates,,,,0,,,False,False,False,https://static.wikia.nocookie.net/onepiece/images/5/5d/Building_Snake_Portrait.png/revision/latest?cb=20200109004006
Buhichuck,446.0,340.0,Thriller Bark Pirates,,,,0,,,False,False,False,https://static.wikia.nocookie.net/onepiece/images/e/e9/Buhichuck_Portrait.png/revision/latest?cb=20200119072707
Buckingham Stussy,802.0,752.0,Rocks Pirates (former),Grand Line,Miss Buckin,68.0,0,,,False,False,False,https://static.wikia.nocookie.net/onepiece/images/f/f1/Buckingham_Stussy_Portrait.png/revision/latest?cb=20230122155159
Buggy,9.0,4.0,Cross Guild,Grand Line,Buggy the Clown,130.0,3189000000,Bara Bara no Mi,Paramecia,False,False,False,https://static.wikia.nocookie.net/onepiece/images/6/6e/Buggy_Portrait.png/revision/latest?cb=20200815023436
Buffalo,692.0,618.0,Donquixote Pirates,North Blue,,696.0,0,Guru Guru no Mi,Paramecia,False,False,False,https://static.wikia.nocookie.net/onepiece/images/3/37/Buffalo_Portrait.png/revision/latest?cb=20150506203938
Buche,880.0,852.0,WCI 31,,,,0,,,False,False,False,https://static.wikia.nocookie.net/onepiece/images/4/42/Buche_Portrait.png/revision/latest?cb=20190813011921
Brontosaurus,115.0,,,Grand Line ,,,0,,,False,False,False,https://static.wikia.nocookie.net/onepiece/images/a/aa/Brontosaurus_Portrait.png/revision/latest?cb=20201005223023
Bubblegum,1029.0,1054.0,Kid Pirates,,,,0,,,False,False,False,https://static.wikia.nocookie.net/onepiece/images/2/22/Bubblegum_Portrait.png/revision/latest?cb=20231020192417
Buchi,31.0,13.0,Black Cat Pirates,East Blue,Nyaban Brothers,216.0,7000000,,,False,False,False,https://static.wikia.nocookie.net/onepiece/images/0/0a/Buchi_Portrait.png/revision/latest?cb=20200112123533
Brook,442.0,337.0,Straw Hat Pirates,West Blue,"Hone-kichi,The Starving Skeleton,Humming Brook,Soul King",277.0,383000000,Yomi Yomi no Mi,Paramecia,False,False,False,https://static.wikia.nocookie.net/onepiece/images/3/37/Brook_Portrait.png/revision/latest?cb=20200426030609
Brogy,115.0,71.0,Giant Warrior Pirates,Grand Line ,Brogy the Red Ogre,2130.0,100000000,,,False,False,False,https://static.wikia.nocookie.net/onepiece/images/9/90/Brogy_Portrait.png/revision/latest?cb=20200426063341
Brannew,96.0,45.0,Marines,Grand Line,,190.0,0,,,False,False,False,https://static.wikia.nocookie.net/onepiece/images/9/9b/Brannew_Portrait.png/revision/latest?cb=20191007063507
Super Spot-Billed Duck Troops,180.0,111.0,Arabasta,,,,0,,,False,False,False,
Braham,249.0,163.0,Shandia,Sky Islands ,,179.0,0,,,False,False,False,https://static.wikia.nocookie.net/onepiece/images/5/53/Braham_Portrait.png/revision/latest?cb=20130909200717
Brocca,561.0,470.0,Whitebeard Pirates,,,,0,,,False,False,False,https://static.wikia.nocookie.net/onepiece/images/e/e8/Brocca_Portrait.png/revision/latest?cb=20200426061033
Briscola,993.0,982.0,Beasts Pirates,,,,0,,Zoan,False,False,False,https://static.wikia.nocookie.net/onepiece/images/5/5e/Briscola_Portrait.png/revision/latest?cb=20220109045258
Brew,561.0,470.0,Whitebeard Pirates,,,,0,,,False,False,False,https://static.wikia.nocookie.net/onepiece/images/0/0d/Brew_Portrait.png/revision/latest?cb=20200426060958
Borsalino,504.0,398.0,Marines,North Blue,Kizaru,302.0,0,Pika Pika no Mi,Logia,False,False,True,https://static.wikia.nocookie.net/onepiece/images/9/97/Borsalino_Portrait.png/revision/latest?cb=20191007060424
Boogie,1038.0,1065.0,Kid Pirates,,,,0,,,False,False,False,https://static.wikia.nocookie.net/onepiece/images/c/c1/Boogie_Portrait.png/revision/latest?cb=20230611033010
Boodle,12.0,6.0,,East Blue ,,172.0,0,,,False,False,False,https://static.wikia.nocookie.net/onepiece/images/6/63/Boodle_Portrait.png/revision/latest?cb=20200105081706
Bonk Punch,1.0,4.0,Red Hair Pirates,,,,0,,,False,False,False,https://static.wikia.nocookie.net/onepiece/images/6/6c/Bonk_Punch_Portrait.png/revision/latest?cb=20200109004136
Bongo,928.0,921.0,,,,,0,,,False,False,False,https://static.wikia.nocookie.net/onepiece/images/8/8b/Bongo_Portrait.png/revision/latest?cb=20200314062028
Bomba,711.0,641.0,Tontatta Kingdom,,,,0,,,False,False,False,https://static.wikia.nocookie.net/onepiece/images/1/12/Bomba_Portrait.png/revision/latest?cb=20190721100821
Bomba,652.0,589.0,Marines,,,,0,,,False,False,False,https://static.wikia.nocookie.net/onepiece/images/1/12/Bomba_Portrait.png/revision/latest?cb=20190721100821
Bogard,92.0,68.0,,,,,0,,,False,False,False,https://static.wikia.nocookie.net/onepiece/images/a/a4/Bogard_Portrait.png/revision/latest?cb=20160816165006
Boo,704.0,632.0,Happo Navy,,,,0,,,False,False,True,https://static.wikia.nocookie.net/onepiece/images/f/f6/Boo_Portrait.png/revision/latest?cb=20200630001525
Bobomba,711.0,641.0,Tontatta Kingdom,,,,0,,,False,False,False,https://static.wikia.nocookie.net/onepiece/images/d/d9/Bobomba_Portrait.png/revision/latest?cb=20190723072556
Bobby Funk,704.0,632.0,Mogaro Kingdom,Grand Line ,,320.0,36000000,,,False,False,False,https://static.wikia.nocookie.net/onepiece/images/a/a0/Bobby_Funk_Portrait.png/revision/latest?cb=20190723224452
Boa Sandersonia,516.0,409.0,Kuja (Kuja Pirates),Calm Belt ,,453.0,40000000,"Hebi Hebi no Mi, Model: Anaconda",Zoan,False,True,True,https://static.wikia.nocookie.net/onepiece/images/6/64/Boa_Sandersonia_Portrait.png/revision/latest?cb=20190215221745
Bobbin,651.0,571.0,Big Mom Pirates,,Sweeper,,105500000,,,False,False,False,https://static.wikia.nocookie.net/onepiece/images/8/86/Bobbin_Portrait.png/revision/latest?cb=20190806085509
Boa Marigold,516.0,409.0,Kuja (Kuja Pirates),Calm Belt ,,432.0,40000000,"Hebi Hebi no Mi, Model: King Cobra",Zoan,False,True,True,https://static.wikia.nocookie.net/onepiece/images/d/d8/Boa_Marigold_Portrait.png/revision/latest?cb=20190725091144
Boa Hancock,516.0,409.0,Kuja (Kuja Pirates),Calm Belt ,"Snake Princess,Pirate Empress",191.0,1659000000,Mero Mero no Mi,Paramecia,True,True,True,https://static.wikia.nocookie.net/onepiece/images/2/22/Boa_Hancock_Portrait.png/revision/latest?cb=20200111112826
Bluegrass,1089.0,,Marines,,,,0,Nori Nori no Mi,Paramecia,False,False,False,https://static.wikia.nocookie.net/onepiece/images/d/de/Bluegrass_Portrait.png/revision/latest?cb=20240225194335
Blumarine,967.0,959.0,Roger Pirates,,,,0,,,False,False,False,https://static.wikia.nocookie.net/onepiece/images/2/24/Blumarine_Portrait.png/revision/latest?cb=20210501163618
Bluejam,584.0,494.0,Bluejam Pirates,East Blue ,,261.0,14300000,,,False,False,False,https://static.wikia.nocookie.net/onepiece/images/8/87/Bluejam_Portrait.png/revision/latest?cb=20200112091322
Blueno,325.0,230.0,CP0,North Blue,,258.0,0,Doa Doa no Mi,Paramecia,False,False,True,https://static.wikia.nocookie.net/onepiece/images/a/ac/Blueno_Portrait.png/revision/latest?cb=20191223065735
Blue Fan,516.0,410.0,Kuja,Calm Belt ,,,0,,,False,False,False,https://static.wikia.nocookie.net/onepiece/images/6/66/Blue_Fan_Portrait.png/revision/latest?cb=20190725090223
Blamenco,553.0,461.0,Whitebeard Pirates,South Blue,,,0,Poke Poke no Mi,Paramecia,False,False,False,https://static.wikia.nocookie.net/onepiece/images/7/75/Blamenco_Portrait.png/revision/latest?cb=20190823043354
Blackback,805.0,754.0,Mokomo Dukedom,,,,0,,,False,False,False,https://static.wikia.nocookie.net/onepiece/images/4/4f/Blackback_Portrait.png/revision/latest?cb=20200329000359
Bizarre,553.0,468.0,Subordinate of the Whitebeard Pirates,,,,0,,,False,False,False,https://static.wikia.nocookie.net/onepiece/images/f/f0/Bizarre_Portrait.png/revision/latest?cb=20190823040700
Blue Gilly,706.0,636.0,Ideo Pirates,Grand Line,,314.0,0,,,False,False,False,https://static.wikia.nocookie.net/onepiece/images/b/be/Blue_Gilly_Portrait.png/revision/latest?cb=20141206190951
Blondie,558.0,468.0,Subordinate of the Whitebeard Pirates,,,,0,,,False,False,False,https://static.wikia.nocookie.net/onepiece/images/b/bb/Blondie_Portrait.png/revision/latest?cb=20200426060532
Blenheim,553.0,461.0,Whitebeard Pirates,Grand Line,,,0,,,False,False,False,https://static.wikia.nocookie.net/onepiece/images/f/fc/Blenheim_Portrait.png/revision/latest?cb=20191214032510
Black Maria,977.0,982.0,Beasts Pirates (Tobiroppo),Wano Country,,820.0,480000000,"Kumo Kumo no Mi, Model: Rosamygale Grauvogeli",Zoan,False,True,True,https://static.wikia.nocookie.net/onepiece/images/b/be/Black_Maria_Portrait.png/revision/latest?cb=20210829023854
Bishamon,931.0,925.0,Beasts Pirates,Wano Country,,182.0,0,,,False,False,False,https://static.wikia.nocookie.net/onepiece/images/a/ae/Bishamon_Portrait.png/revision/latest?cb=20200413124904
Bimine,657.0,,,,,,0,,,False,False,False,https://static.wikia.nocookie.net/onepiece/images/1/13/Bimine_Portrait.png/revision/latest?cb=20130917025237
Biyo,658.0,583.0,,,,,0,,,False,False,False,https://static.wikia.nocookie.net/onepiece/images/5/59/Biyo_Portrait.png/revision/latest?cb=20190725112949
Bian,717.0,647.0,Tontatta Kingdom,,,,0,"Mushi Mushi no Mi, Model: Suzumebachi",Zoan,False,False,False,https://static.wikia.nocookie.net/onepiece/images/2/27/Bian_Portrait.png/revision/latest?cb=20190721161425
